2026-01-31T14:13:06.325321,145,453.2801534151091,2fe1e2186455444bb151ddb11b1d3ac9,6898751fc4c5d9622d5c2c0f30513eabe7b161e6,9d9ab61bed36f7af869b9b0278eed2e6
2026-01-31T14:13:23.075822,200,587.5010976526462,2fe1e2186455444bb151ddb11b1d3ac9,6898751fc4c5d9622d5c2c0f30513eabe7b161e6,9d9ab61bed36f7af869b9b0278eed2e6
